Company,TypeName,Ram,Memory,Gpu,OpSys,Weight,Price,TouchScreen,IPS,PPI,Cpu brand,HDD,SSD,Hybrib,Flash_Storage
HP,Workstation,16,256 SSD,Nvidia Quadro M2000M,Windows 7,3.0,233845.92,0,1,127.33567457123111,Other Intel Processor,0,256,0,0
Lenovo,Netbook,4,128 SSD,Intel HD Graphics 400,Windows 10,1.4,25308.0,1,0,135.0942111925629,Other Intel Processor,0,128,0,0
HP,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.84,101232.0,0,0,141.21199808219862,Intel Core i5,0,256,0,0
Asus,Notebook,4,1000 HDD,Nvidia GeForce GTX 950M,No OS,2.45,30849.12,0,0,100.45466986113651,Intel Core i5,1000,0,0,0
Asus,Notebook,4,256 SSD,Intel HD Graphics 620,Windows 10,2.37,45282.672,0,0,100.45466986113651,Intel Core i7,0,256,0,0
Lenovo,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 540,Windows 10,1.3,63882.72,1,1,276.053530085501,Intel Core i5,0,256,0,0
HP,Notebook,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,58554.72,0,1,141.21199808219862,Intel Core i5,1000,128,0,0
HP,Workstation,8,256 SSD,Nvidia Quadro M1000M,Windows 7,2.59,83170.08,0,0,141.21199808219862,Intel Core i7,0,256,0,0
Dell,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,152859.7872,0,1,282.42399616439724,Intel Core i7,1000,256,0,0
Acer,Notebook,4,256 SSD,Intel HD Graphics 620,Windows 10,2.1,31914.72,0,0,100.45466986113651,Intel Core i5,0,256,0,0
Lenovo,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.5,55837.44,0,1,141.21199808219862,Intel Core i7,1000,128,0,0
Dell,Ultrabook,16,256 SSD,Intel HD Graphics 620,Windows 10,1.18,99047.52,0,0,176.23257360658386,Intel Core i7,0,256,0,0
Google,Ultrabook,8,256 SSD,Intel HD Graphics 615,Chrome OS,1.1,83063.52,1,0,234.50740003017813,Intel Core i5,0,256,0,0
Asus,Ultrabook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.2,60153.12,0,1,276.053530085501,Intel Core i5,0,256,0,0
Dell,Notebook,4,500 HDD,Intel HD Graphics 520,Windows 10,1.65,45234.72,0,0,117.82653006268643,Intel Core i3,500,0,0,0
Acer,Notebook,4,128 SSD,Intel HD Graphics 520,Windows 10,1.6,34898.4,0,0,117.82653006268643,Intel Core i5,0,128,0,0
Asus,Notebook,4,1000 HDD,Nvidia GeForce 920MX,Windows 10,2.8,25059.7152,0,0,90.58340172449303,Other Intel Processor,1000,0,0,0
Dell,Gaming,16,128 SSD +  1000 HDD,Nvidia GeForce GTX 960M,Windows 10,2.72,58554.72,1,1,282.42399616439724,Intel Core i7,1000,128,0,0
Samsung,Ultrabook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.31,85194.72,1,0,165.6321180513006,Intel Core i7,0,256,0,0
Acer,Notebook,4,1000 HDD,Intel HD Graphics 505,Linux,2.1,15877.44,0,0,100.45466986113651,Other Intel Processor,1000,0,0,0
Samsung,2 in 1 Convertible,16,256 SSD,AMD Radeon 540,Windows 10,1.71,95850.72,1,0,146.86047800548656,Intel Core i7,0,256,0,0
Toshiba,Notebook,4,128 SSD,Intel HD Graphics 520,Windows 10,1.75,54345.6,0,1,111.93520355955211,Intel Core i5,0,128,0,0
Dell,Gaming,8,1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.62,58554.72,0,0,141.21199808219862,Intel Core i7,1000,0,0,0
Asus,2 in 1 Convertible,12,2000 HDD,Nvidia GeForce 940MX,Windows 10,2.3,44701.92,1,0,141.21199808219862,Intel Core i7,2000,0,0,0
Lenovo,Notebook,16,512 SSD,Nvidia Quadro M2000M,Windows 7,2.5,126273.6,0,0,282.42399616439724,Intel Core i7,0,512,0,0
Acer,Notebook,4,128 SSD,Intel HD Graphics 620,Windows 10,1.8,33886.08,0,1,157.3505121487356,Intel Core i3,0,128,0,0
Razer,Gaming,16,512 SSD,Nvidia GeForce GTX 1060,Windows 10,1.95,154458.72,0,0,157.3505121487356,Intel Core i7,0,512,0,0
Asus,Notebook,8,128 SSD,Intel HD Graphics 505,Windows 10,2.0,31003.632,0,0,141.21199808219862,Other Intel Processor,0,128,0,0
Dell,Gaming,32,1000 SSD +  1000 HDD,Nvidia GeForce GTX 1070M,Windows 10,4.42,191211.264,0,1,127.33567457123111,Intel Core i7,1000,1000,0,0
Asus,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,4.3,125208.0,0,1,127.33567457123111,Intel Core i7,1000,256,0,0
Toshiba,Ultrabook,16,512 SSD,Nvidia GeForce 930M,Windows 10,1.47,93985.92,0,1,157.3505121487356,Intel Core i7,0,512,0,0
Lenovo,Notebook,8,1000 HDD,Intel HD Graphics 405,No OS,2.2,17529.12,0,0,100.45466986113651,Other Intel Processor,1000,0,0,0
Lenovo,Ultrabook,16,512 SSD,Intel HD Graphics 620,Windows 10,1.7,122490.72,0,0,157.3505121487356,Intel Core i7,0,512,0,0
MSI,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,1.6,100752.48,0,1,157.3505121487356,Intel Core i7,1000,256,0,0
MSI,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,58021.92,0,0,141.21199808219862,Intel Core i5,1000,128,0,0
Lenovo,Gaming,4,1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.4,53226.72,0,1,141.21199808219862,Intel Core i7,1000,0,0,0
Acer,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,4.2,122490.72,0,1,127.33567457123111,Intel Core i7,1000,256,0,0
Dell,Gaming,8,256 SSD,Nvidia GeForce GTX 1050,Windows 10,2.62,52480.8,0,0,141.21199808219862,Intel Core i5,0,256,0,0
Asus,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX1060,Windows 10,2.24,71341.92,0,0,141.21199808219862,Intel Core i7,1000,128,0,0
Vero,Notebook,4,32 Flash Storage,Intel HD Graphics 500,Windows 10,1.22,10810.512,0,0,157.3505121487356,Other Intel Processor,0,0,0,32
Lenovo,2 in 1 Convertible,8,512 SSD,Intel HD Graphics 620,Windows 10,1.37,104961.6,1,1,165.6321180513006,Intel Core i7,0,512,0,0
Lenovo,2 in 1 Convertible,8,256 SSD,AMD Radeon R7 M460,Windows 10,2.08,51095.52,1,0,141.21199808219862,Intel Core i5,0,256,0,0
Apple,Ultrabook,8,512 Flash Storage,Intel HD Graphics 5300,Mac OS X,0.92,62071.2,0,1,226.41554716935852,Other Intel Processor,0,0,0,512
Lenovo,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 620,Windows 10,1.42,124142.4,1,1,209.8006828649808,Intel Core i5,0,256,0,0
Asus,Notebook,4,32 Flash Storage,Intel HD Graphics 500,Windows 10,1.63,15930.72,0,0,111.93520355955211,Other Intel Processor,0,0,0,32
Dell,Notebook,8,128 SSD,Intel HD Graphics 620,Windows 10,1.95,43156.8,0,0,100.45466986113651,Intel Core i5,0,128,0,0
Lenovo,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 620,Windows 10,1.38,71874.72,1,1,158.48253022174808,Intel Core i7,0,256,0,0
Dell,Notebook,8,256 SSD,AMD Radeon R5 M420X,Windows 10,2.0,39373.92,0,0,141.21199808219862,Intel Core i3,0,256,0,0
HP,Workstation,8,256 SSD,Nvidia Quadro M2200,Windows 10,3.14,110017.872,0,0,141.21199808219862,Intel Core i7,0,256,0,0
Asus,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,2.37,58554.72,0,0,141.21199808219862,Intel Core i5,0,256,0,0
Dell,Ultrabook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.29,79866.72,0,0,165.6321180513006,Intel Core i5,0,256,0,0
Dell,Notebook,8,256 SSD,Nvidia GeForce GTX 1050,Windows 10,2.06,93186.72,1,0,282.42399616439724,Intel Core i5,0,256,0,0
Dell,Netbook,4,128 SSD,Intel HD Graphics 505,Windows 10,1.63,39640.32,0,0,135.0942111925629,Other Intel Processor,0,128,0,0
HP,Netbook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.26,74005.92,0,0,125.36742798669837,Intel Core i5,0,256,0,0
Toshiba,Notebook,4,500 HDD,Intel HD Graphics 520,Windows 10,2.1,41558.4,0,0,100.45466986113651,Intel Core i5,500,0,0,0
HP,Notebook,8,2000 HDD,AMD Radeon R7 Graphics,Windows 10,2.04,33513.12,0,0,100.45466986113651,AMD Processor,2000,0,0,0
Dell,Gaming,16,512 SSD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,89457.12,0,0,282.42399616439724,Intel Core i7,0,512,0,0
Lenovo,Notebook,4,1000 HDD,Nvidia GeForce 920M,Windows 10,2.4,32447.52,0,0,141.21199808219862,Intel Core i5,1000,0,0,0
HP,Gaming,12,1000 HDD,AMD Radeon RX 580,Windows 10,3.74,93186.72,0,1,127.33567457123111,Intel Core i7,1000,0,0,0
MSI,Gaming,16,512 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,2.9,128671.2,0,0,127.33567457123111,Intel Core i7,1000,512,0,0
Samsung,Ultrabook,8,256 SSD,Intel HD Graphics 620,Windows 10,0.81,79866.72,0,0,165.6321180513006,Intel Core i5,0,256,0,0
Dell,Notebook,8,1000 HDD,Nvidia GeForce GT 940MX,Windows 10,1.98,51202.08,0,0,141.21199808219862,Intel Core i7,1000,0,0,0
Dell,Notebook,8,256 SSD,AMD Radeon R5 M420,Windows 10,2.18,42081.0768,0,0,141.21199808219862,Intel Core i5,0,256,0,0
Lenovo,Ultrabook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.32,99047.52,0,0,157.3505121487356,Intel Core i7,0,256,0,0
Razer,Ultrabook,16,512 SSD,Intel HD Graphics 620,Windows 10,1.29,95850.72,1,1,352.4651472131677,Intel Core i7,0,512,0,0
HP,Netbook,4,16 Flash Storage,Intel HD Graphics 400,Chrome OS,1.23,20512.8,0,0,135.0942111925629,Other Intel Processor,0,0,0,16
Dell,Gaming,16,128 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,4.36,133467.4656,0,1,127.33567457123111,Intel Core i7,1000,128,0,0
Dell,Notebook,4,500 HDD,Intel HD Graphics 520,Windows 10,1.76,40226.4,0,0,111.93520355955211,Intel Core i5,500,0,0,0
Lenovo,Notebook,4,500 HDD,Intel HD Graphics 520,Windows 10,2.1,26101.872,0,0,100.45466986113651,Intel Core i3,500,0,0,0
Toshiba,Ultrabook,4,128 SSD,Intel HD Graphics 620,Windows 10,1.25,58075.2,0,0,111.93520355955211,Intel Core i5,0,128,0,0
Lenovo,Ultrabook,8,512 SSD,Intel HD Graphics 620,Windows 10,1.13,133146.72,0,1,157.3505121487356,Intel Core i7,0,512,0,0
MSI,Gaming,8,256 SSD,Nvidia GeForce GTX 1050,Windows 10,2.4,63882.72,0,0,141.21199808219862,Intel Core i5,0,256,0,0
Lenovo,Ultrabook,8,256 Flash Storage,Intel HD Graphics 620,Windows 10,1.13,99900.0,0,1,157.3505121487356,Intel Core i5,0,0,0,256
Toshiba,Notebook,4,128 SSD,Intel HD Graphics 510,Windows 10,1.75,26586.72,0,0,111.93520355955211,Other Intel Processor,0,128,0,0
Asus,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 620,Windows 10,1.1,72354.24,1,0,165.6321180513006,Intel Core i5,0,256,0,0
Dell,Notebook,4,500 HDD,Intel HD Graphics 520,Windows 10,1.76,31168.8,0,0,111.93520355955211,Intel Core i3,500,0,0,0
Acer,Netbook,4,32 Flash Storage,Intel HD Graphics 400,Chrome OS,1.35,18914.4,0,1,135.0942111925629,Other Intel Processor,0,0,0,32
Acer,Notebook,8,128 SSD,Intel HD Graphics 620,Windows 10,1.5,32980.32,0,1,157.3505121487356,Intel Core i3,0,128,0,0
Razer,Gaming,32,512 SSD,Nvidia GeForce GTX 1080,Windows 10,3.49,292986.72,1,0,254.67134914246222,Intel Core i7,0,512,0,0
Lenovo,Ultrabook,16,512 SSD,Intel HD Graphics 520,Windows 10,1.1,111834.72,0,1,209.8006828649808,Intel Core i7,0,512,0,0
Asus,Notebook,4,1000 HDD,Nvidia GeForce 920,Linux,2.1,27652.32,0,0,141.21199808219862,Intel Core i5,1000,0,0,0
Lenovo,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.7,63190.08,0,0,157.3505121487356,Intel Core i5,0,256,0,0
Lenovo,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.32,87912.0,0,1,157.3505121487356,Intel Core i5,0,256,0,0
Dell,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,3.21,147832.2864,0,0,141.21199808219862,Intel Core i7,1000,256,0,0
Asus,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,2.9,128884.32,0,0,127.33567457123111,Intel Core i7,1000,256,0,0
Toshiba,Notebook,4,500 HDD,Intel HD Graphics 620,Windows 10,2.0,35644.32,0,0,100.45466986113651,Intel Core i3,500,0,0,0
Lenovo,Notebook,4,16 Flash Storage,Intel HD Graphics 400,Chrome OS,1.5,17316.0,0,0,111.93520355955211,Other Intel Processor,0,0,0,16
Asus,Notebook,8,128 HDD,Intel HD Graphics 620,Windows 10,2.3,31435.2,0,0,141.21199808219862,Intel Core i5,128,0,0,0
Asus,Gaming,16,512 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.73,95850.72,0,0,127.33567457123111,Intel Core i7,1000,512,0,0
Dell,Gaming,32,512 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,163723.5792,0,1,127.33567457123111,Intel Core i7,1000,512,0,0
HP,Notebook,8,1000 HDD,Nvidia GeForce 930MX,Windows 10,2.63,48484.8,0,0,106.11306214269258,Intel Core i5,1000,0,0,0
Dell,Notebook,8,128 SSD,Intel HD Graphics 620,Windows 10,2.18,38041.3872,0,0,100.45466986113651,Intel Core i5,0,128,0,0
HP,Ultrabook,8,512 SSD,Intel HD Graphics 520,Windows 7,1.54,99633.6,0,0,157.3505121487356,Intel Core i7,0,512,0,0
Dell,Notebook,4,256 SSD,AMD Radeon R5 M420,Windows 10,2.18,39373.92,0,0,141.21199808219862,Intel Core i7,0,256,0,0
HP,2 in 1 Convertible,4,32 Flash Storage,Intel HD Graphics 500,Chrome OS,1.4,32767.2,1,0,135.0942111925629,Other Intel Processor,0,0,0,32
Asus,Ultrabook,8,512 SSD,Nvidia GeForce 940M,Windows 10,1.45,54665.28,0,1,165.6321180513006,Intel Core i5,0,512,0,0
HP,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 620,Windows 10,1.28,121318.56,1,0,165.6321180513006,Intel Core i5,0,256,0,0
HP,Ultrabook,8,512 SSD,Intel HD Graphics 520,Windows 10,1.54,78215.04,0,0,157.3505121487356,Intel Core i7,0,512,0,0
HP,Notebook,4,128 SSD,Intel HD Graphics 400,No OS,1.86,15930.72,0,0,100.45466986113651,Other Intel Processor,0,128,0,0
Asus,Gaming,16,128 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.1,101178.72,0,0,141.21199808219862,Intel Core i7,1000,128,0,0
Dell,Notebook,8,1000 HDD,AMD Radeon R7 M445,Linux,2.83,46087.2,0,0,127.33567457123111,Intel Core i7,1000,0,0,0
Lenovo,Ultrabook,8,256 SSD,Nvidia GeForce GT 940MX,Windows 10,1.96,101391.84,0,1,157.3505121487356,Intel Core i7,0,256,0,0
Asus,Notebook,8,256 SSD,Nvidia GeForce GTX 930MX,Windows 10,2.3,41931.36,0,1,141.21199808219862,Intel Core i7,0,256,0,0
Dell,Notebook,8,128 SSD,Intel HD Graphics 620,Windows 10,1.9,50349.6,0,0,141.21199808219862,Intel Core i5,0,128,0,0
Asus,Notebook,4,1000 HDD,Intel HD Graphics 505,Windows 10,2.0,23922.72,0,0,100.45466986113651,Other Intel Processor,1000,0,0,0
HP,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 620,Windows 10,1.28,136343.52,1,0,165.6321180513006,Intel Core i7,0,256,0,0
Dell,Notebook,8,1000 HDD,Intel HD Graphics 520,Windows 10,1.62,34578.72,1,0,165.6321180513006,Intel Core i5,1000,0,0,0
Lenovo,Notebook,4,1000 HDD,Intel HD Graphics 520,No OS,2.2,24988.32,0,0,141.21199808219862,Intel Core i3,1000,0,0,0
Lenovo,Notebook,8,1000 HDD,Intel HD Graphics 620,Windows 10,2.3,45323.1648,0,1,141.21199808219862,Intel Core i5,1000,0,0,0
HP,Notebook,8,256 SSD,AMD Radeon R7 M465,Windows 10,1.84,71874.72,0,0,141.21199808219862,Intel Core i5,0,256,0,0
Toshiba,Notebook,4,128 SSD,Intel HD Graphics 620,Windows 10,1.05,68464.8,0,0,165.6321180513006,Intel Core i5,0,128,0,0
Lenovo,Gaming,8,1000 HDD,Nvidia GeForce GTX 1050,No OS,2.5,54185.76,0,1,141.21199808219862,Intel Core i5,1000,0,0,0
Dell,Ultrabook,16,512 SSD,Intel Iris Plus Graphics 640,Windows 10,1.29,119347.2,1,0,276.053530085501,Intel Core i7,0,512,0,0
HP,Notebook,4,500 HDD,Intel HD Graphics 520,Windows 10,2.07,48484.8,0,0,141.21199808219862,Intel Core i5,500,0,0,0
Toshiba,Ultrabook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.2,58341.6,0,0,117.82653006268643,Intel Core i5,0,256,0,0
Lenovo,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 620,Windows 10,1.37,103896.0,1,1,165.6321180513006,Intel Core i7,0,256,0,0
Acer,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.56,48058.56,0,1,157.3505121487356,Intel Core i5,0,256,0,0
Dell,Workstation,8,1000 HDD,Nvidia Quadro M620,Windows 10,2.23,94731.84,0,0,141.21199808219862,Intel Core i7,1000,0,0,0
Lenovo,Notebook,4,500 HDD,Intel HD Graphics 620,Windows 10,2.38,56210.4,0,0,100.45466986113651,Intel Core i5,500,0,0,0
Lenovo,Notebook,4,1000 HDD,AMD Radeon R5 M430,No OS,2.2,25521.12,0,0,141.21199808219862,Intel Core i3,1000,0,0,0
Toshiba,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,2.0,73952.64,0,1,141.21199808219862,Intel Core i7,0,256,0,0
Lenovo,Notebook,4,180 SSD,Intel HD Graphics 620,Windows 10,1.44,39160.8,0,1,165.6321180513006,Intel Core i3,0,180,0,0
Samsung,Ultrabook,16,256 SSD,Nvidia GeForce 940MX,Windows 10,1.23,98514.72,0,0,146.86047800548656,Intel Core i7,0,256,0,0
Dell,Ultrabook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.6,90043.2,0,0,176.23257360658386,Intel Core i7,0,256,0,0
Asus,Notebook,4,1000 HDD,Intel HD Graphics 505,Linux,2.0,21258.1872,0,0,100.45466986113651,Other Intel Processor,1000,0,0,0
Xiaomi,Ultrabook,8,256 SSD,Nvidia GeForce 940MX,Windows 10,1.28,49816.8,0,1,165.6321180513006,Intel Core i5,0,256,0,0
Dell,Notebook,4,128 SSD +  1000 HDD,Nvidia GeForce 940MX,Windows 10,2.18,48618.0,0,0,141.21199808219862,Intel Core i5,1000,128,0,0
HP,Notebook,4,256 SSD,Intel HD Graphics 620,Windows 10,2.04,44701.92,0,0,141.21199808219862,Intel Core i5,0,256,0,0
HP,2 in 1 Convertible,4,256 SSD,Intel HD Graphics 620,Windows 10,1.28,90576.0,1,0,165.6321180513006,Intel Core i5,0,256,0,0
HP,2 in 1 Convertible,4,500 HDD,Intel HD Graphics 620,Windows 10,2.3,36486.144,1,0,100.45466986113651,Intel Core i5,500,0,0,0
Asus,Notebook,4,32 Flash Storage,Intel HD Graphics 500,Windows 10,1.65,18541.44,0,0,111.1413368676404,Other Intel Processor,0,0,0,32
Lenovo,Notebook,8,1000 HDD,Nvidia GeForce 940MX,Windows 10,2.2,35644.32,0,1,141.21199808219862,Intel Core i7,1000,0,0,0
Dell,Notebook,4,500 HDD,Intel HD Graphics,Windows 10,2.2,19660.32,0,0,100.45466986113651,Other Intel Processor,500,0,0,0
HP,2 in 1 Convertible,4,256 SSD,Intel HD Graphics 620,Windows 10,1.28,95850.72,1,0,165.6321180513006,Intel Core i5,0,256,0,0
Dell,Notebook,4,1000 HDD,AMD Radeon R5 M420X,Linux,2.18,24279.696,0,0,100.45466986113651,Intel Core i3,1000,0,0,0
Asus,Gaming,12,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,72988.272,0,0,127.33567457123111,Intel Core i5,1000,128,0,0
Acer,Netbook,4,32 Flash Storage,Intel HD Graphics 400,Chrome OS,1.25,15824.16,0,1,135.0942111925629,Other Intel Processor,0,0,0,32
Lenovo,Notebook,4,500 HDD,AMD Radeon R3,Windows 10,2.8,20193.12,0,0,106.11306214269258,AMD Processor,500,0,0,0
HP,Notebook,4,128 SSD,Intel HD Graphics 620,Windows 10,1.95,67399.2,0,0,157.3505121487356,Intel Core i5,0,128,0,0
HP,2 in 1 Convertible,16,256 SSD,Intel HD Graphics 620,Windows 10,1.42,74538.72,1,0,276.053530085501,Intel Core i7,0,256,0,0
Samsung,Ultrabook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.17,90522.72,0,0,146.86047800548656,Intel Core i7,0,256,0,0
Lenovo,Ultrabook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.32,95850.72,0,1,157.3505121487356,Intel Core i5,0,256,0,0
MSI,Gaming,16,512 SSD +  2000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.43,141138.72,0,1,254.67134914246222,Intel Core i7,2000,512,0,0
Toshiba,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.05,78588.0,0,0,165.6321180513006,Intel Core i5,0,256,0,0
Dell,Gaming,8,1000 HDD,Nvidia GeForce GTX 1050Ti,Linux,2.62,49497.12,0,0,141.21199808219862,Intel Core i7,1000,0,0,0
HP,Notebook,8,1000 HDD,Nvidia GeForce 930MX,Windows 10,2.04,47952.0,0,0,141.21199808219862,Intel Core i7,1000,0,0,0
Dell,Notebook,4,1000 HDD,AMD Radeon R5 M420X,Windows 10,2.18,32713.92,0,0,100.45466986113651,Intel Core i3,1000,0,0,0
Dell,Notebook,8,500 HDD,Intel HD Graphics 620,Windows 10,1.9,49816.8,0,0,141.21199808219862,Intel Core i5,500,0,0,0
Dell,2 in 1 Convertible,8,512 SSD,Intel HD Graphics 615,Windows 10,1.24,107257.968,1,0,276.053530085501,Intel Core i7,0,512,0,0
Asus,Gaming,32,256 SSD +  256 SSD,Nvidia GeForce GTX 980M,Windows 10,3.58,68145.12,0,1,127.33567457123111,Intel Core i7,0,512,0,0
Dell,2 in 1 Convertible,16,256 SSD,Intel HD Graphics 615,Windows 10,1.22,87858.72,1,0,165.6321180513006,Intel Core i7,0,256,0,0
Lenovo,Ultrabook,8,256 Flash Storage,Intel HD Graphics 620,Windows 10,1.13,109170.72,0,1,157.3505121487356,Intel Core i7,0,0,0,256
Lenovo,Notebook,8,512 SSD,Intel HD Graphics 620,Windows 10,1.95,104588.1072,0,1,141.21199808219862,Intel Core i5,0,512,0,0
LG,Ultrabook,16,512 SSD,Intel HD Graphics 620,Windows 10,1.08,111834.72,1,1,141.21199808219862,Intel Core i7,0,512,0,0
HP,Netbook,8,512 SSD,Intel HD Graphics 620,Windows 10,1.26,79014.24,0,0,176.23257360658386,Intel Core i7,0,512,0,0
Acer,Notebook,4,16 Flash Storage,Intel HD Graphics,Chrome OS,2.2,19127.52,0,1,141.21199808219862,Other Intel Processor,0,0,0,16
Lenovo,Notebook,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 960M,Windows 10,2.6,42037.92,0,1,141.21199808219862,Intel Core i5,1000,128,0,0
LG,Ultrabook,8,512 SSD,Intel HD Graphics 620,Windows 10,0.98,101178.72,1,1,157.3505121487356,Intel Core i7,0,512,0,0
Dell,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.6,64202.4,0,0,157.3505121487356,Intel Core i5,0,256,0,0
HP,Ultrabook,8,240 SSD,Intel HD Graphics 515,Windows 10,1.09,165168.0,1,0,352.4651472131677,Other Intel Processor,0,240,0,0
Lenovo,Notebook,6,256 SSD,Nvidia GeForce 940MX,Windows 10,2.2,42037.92,0,0,141.21199808219862,Intel Core i7,0,256,0,0
HP,Notebook,8,256 SSD,Nvidia GeForce 930MX,Windows 10,2.04,54291.7872,0,0,141.21199808219862,Intel Core i7,0,256,0,0
Acer,Notebook,4,1000 HDD,Intel HD Graphics 620,Windows 10,2.4,26586.72,0,0,141.21199808219862,Intel Core i3,1000,0,0,0
Lenovo,Notebook,4,128 SSD,Intel HD Graphics 620,Windows 10,1.44,46939.68,0,0,165.6321180513006,Intel Core i5,0,128,0,0
HP,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.49,51148.8,0,0,165.6321180513006,Intel Core i5,0,256,0,0
MSI,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,85194.72,0,0,127.33567457123111,Intel Core i7,1000,256,0,0
Dell,Gaming,16,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.6,71874.72,0,0,141.21199808219862,Intel Core i7,1000,128,0,0
MSI,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,59668.8048,0,0,141.21199808219862,Intel Core i5,1000,128,0,0
Dell,Notebook,4,1000 HDD,AMD Radeon R5 M420,Windows 10,2.18,36496.2672,0,0,100.45466986113651,Intel Core i5,1000,0,0,0
HP,Ultrabook,8,256 SSD,AMD Radeon R7 M365X,Windows 10,1.84,69103.6272,0,0,141.21199808219862,Intel Core i7,0,256,0,0
Lenovo,2 in 1 Convertible,8,512 SSD,Intel HD Graphics 620,Windows 10,1.37,97236.0,1,1,165.6321180513006,Intel Core i5,0,512,0,0
Dell,Notebook,4,500 HDD,Intel HD Graphics 520,Windows 10,1.95,38889.072,0,0,100.45466986113651,Intel Core i5,500,0,0,0
Lenovo,Ultrabook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.36,87912.0,0,1,176.23257360658386,Intel Core i7,0,256,0,0
HP,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 10,2.31,62071.2,0,0,141.21199808219862,Intel Core i5,0,256,0,0
Dell,Notebook,4,1000 HDD,Intel HD Graphics 620,Windows 10,2.18,37725.4368,0,0,100.45466986113651,Intel Core i5,1000,0,0,0
HP,Notebook,4,500 HDD,Intel HD Graphics 520,Windows 10,1.95,61218.72,0,0,111.93520355955211,Intel Core i5,500,0,0,0
Lenovo,Notebook,4,1000 HDD,Intel HD Graphics 505,Windows 10,2.2,16463.52,0,0,100.45466986113651,Other Intel Processor,1000,0,0,0
HP,Ultrabook,4,500 HDD,Intel HD Graphics 520,Windows 10,1.26,84129.12,0,0,176.23257360658386,Intel Core i5,500,0,0,0
HP,Notebook,4,1000 HDD,Intel HD Graphics 400,No OS,1.86,15392.592,0,0,100.45466986113651,Other Intel Processor,1000,0,0,0
Lenovo,2 in 1 Convertible,16,1000 SSD,Intel Iris Graphics 540,Windows 10,1.3,95850.72,1,1,276.053530085501,Intel Core i7,0,1000,0,0
Toshiba,Notebook,4,128 SSD,Intel HD Graphics 520,Windows 10,1.47,58874.4,0,1,157.3505121487356,Intel Core i5,0,128,0,0
HP,Netbook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.26,88924.32,0,0,176.23257360658386,Intel Core i5,0,256,0,0
