Company,TypeName,Ram,Weight,TouchScreen,IPS,PPI,Cpu brand,HDD,SSD,Gpu brand,OS,Price
HP,Notebook,4,0.7419373447293773,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows,10.480567504600335
Asus,Notebook,4,0.6931471805599453,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows,9.801561133612584
HP,Notebook,8,0.7419373447293773,0,1,100.45466986113651,Intel Core i7,1000,0,Intel,Windows,10.780175546294757
Lenovo,Notebook,4,0.8671004876833833,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows,10.9368570721423
HP,Workstation,8,1.0986122886681098,0,1,127.33567457123111,Intel Core i7,1000,0,AMD,Windows,11.947682155153789
Lenovo,Notebook,4,0.7884573603642703,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,Windows,10.12402932214978
Dell,Notebook,8,0.47000362924573563,0,0,111.93520355955211,Intel Core i5,0,256,Intel,Windows,11.002618186839925
Dell,Notebook,8,0.7030975114131134,0,0,141.21199808219862,Intel Core i7,1000,128,Intel,Windows,10.726662495168894
Lenovo,Notebook,16,0.8754687373538999,0,1,254.67134914246222,Intel Core i7,0,512,Nvidia,Windows,11.971204630519404
Dell,Notebook,8,1.824549292051046,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows,10.798847148587821
HP,Notebook,6,0.6471032420585384,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows,10.403666298916729
Microsoft,Ultrabook,16,0.22314355131420976,1,0,200.84255993695703,Intel Core i7,0,512,Intel,Windows,11.83458800598367
HP,Notebook,8,0.3920420877760237,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,11.120757161229305
HP,Workstation,8,0.8372475245337022,0,1,141.21199808219862,Intel Core i7,0,512,Intel,Windows,11.311195008159336
Toshiba,Ultrabook,4,0.22314355131420976,0,0,111.93520355955211,Intel Core i5,0,128,Intel,Windows,10.969494001455322
HP,Notebook,8,0.3987761199573678,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows,10.842494310694015
Dell,Gaming,8,0.9745596399981308,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows,10.882315804880687
Dell,Ultrabook,16,0.16551443847757333,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows,11.503355013953577
Lenovo,Notebook,4,0.3576744442718159,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows,9.588689132620203
Dell,Notebook,8,0.7030975114131134,0,0,141.21199808219862,Intel Core i5,2000,0,AMD,Windows,10.607562803627763
Dell,Notebook,8,0.7884573603642703,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows,10.588945244611693
HP,Ultrabook,8,0.27763173659827955,0,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows,11.219074000897615
MSI,Gaming,16,1.3297240096314962,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,11.318754369272693
HP,Notebook,6,0.712949807856125,0,0,141.21199808219862,Intel Core i3,1000,0,AMD,Windows,10.265276597141131
HP,Notebook,8,0.3987761199573678,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows,10.969494001455322
Lenovo,Notebook,4,0.6151856390902335,0,0,141.21199808219862,Intel Core i7,1000,0,Intel,Windows,10.633572072102883
Acer,Notebook,4,0.7419373447293773,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows,10.078119620845703
Lenovo,Notebook,8,0.5007752879124892,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,11.179710318268073
Lenovo,Notebook,8,1.9740810260220096,0,0,100.45466986113651,Intel Core i3,0,128,Intel,Windows,10.353987209883721
HP,Notebook,6,0.4574248470388755,0,1,157.3505121487356,Intel Core i5,0,256,Nvidia,Windows,10.46628456073464
Dell,Ultrabook,8,0.35065687161316933,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows,11.494086806506765
HP,2 in 1 Convertible,8,0.3920420877760237,1,0,220.84282406840083,Intel Core i7,0,256,Intel,Windows,11.470547260182666
Lenovo,Gaming,8,0.8754687373538999,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows,10.683645110085203
Acer,2 in 1 Convertible,4,0.22314355131420976,1,1,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux,9.913097231314559
Dell,Notebook,8,0.8586616190375187,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows,10.765658261746038
MSI,Gaming,16,0.8878912573524571,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,11.550627594890205
Acer,Notebook,4,0.5877866649021191,0,1,157.3505121487356,Intel Core i3,0,128,Intel,Windows,10.430759589572256
HP,Gaming,12,1.3297240096314962,0,1,127.33567457123111,Intel Core i7,1000,0,Nvidia,Windows,11.413356147904066
Acer,Notebook,4,0.7419373447293773,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux,9.672654512737537
Acer,Notebook,4,0.7419373447293773,0,0,100.45466986113651,AMD Processor,1000,0,AMD,Windows,9.954446791133256
Asus,Gaming,8,0.8064758658669485,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,11.175239371923306
Lenovo,Notebook,8,0.688134638736401,0,1,141.21199808219862,Intel Core i7,0,512,Intel,Windows,11.430859511915424
Asus,Notebook,4,0.6931471805599453,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows,9.83063294843456
Dell,Notebook,8,0.494696241836107,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,11.129965423395353
Lenovo,Notebook,6,0.7884573603642703,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,10.646327347078008
Acer,2 in 1 Convertible,4,0.22314355131420976,1,1,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux,9.93914036985058
Huawei,Ultrabook,8,0.04879016416943204,0,1,199.69207064108247,Intel Core i5,0,256,Intel,Windows,11.18267988243989
Lenovo,Gaming,8,1.1969481893889715,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,11.06229896074271
MSI,Gaming,16,1.4206957878372228,0,0,127.33567457123111,Intel Core i7,1000,512,Nvidia,Windows,11.799206957067087
HP,Workstation,8,1.144222799920162,0,0,127.33567457123111,Intel Core i7,500,0,Nvidia,Windows,11.529366637136484
MSI,Gaming,8,0.9932517730102834,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows,11.226196538130814
MSI,Gaming,16,1.3297240096314962,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,11.758368289071829
HP,Notebook,8,0.3987761199573678,0,0,165.6321180513006,Intel Core i5,0,512,Intel,Windows,10.841452101115571
Lenovo,Gaming,16,0.8754687373538999,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,11.064804181259648
Asus,Notebook,8,0.6931471805599453,0,0,141.21199808219862,Other Intel Processor,0,128,Intel,Windows,10.341859637894759
Lenovo,Notebook,32,0.9162907318741551,0,1,282.42399616439724,Other Intel Processor,0,1000,Nvidia,Windows,12.472347407870709
Acer,Notebook,8,0.7884573603642703,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,10.710152686205081
Dell,Notebook,4,0.7793248768009977,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows,10.30099467974321
Dell,Notebook,8,0.47000362924573563,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,11.06979587215689
Lenovo,2 in 1 Convertible,16,0.3364722366212129,1,1,316.96506044349616,Intel Core i7,0,512,Intel,Windows,11.624777346052767
Asus,Ultrabook,8,0.1823215567939546,0,1,276.053530085501,Intel Core i5,0,256,Intel,Windows,11.004648590381796
Acer,Notebook,4,0.7884573603642703,0,0,100.45466986113651,Other Intel Processor,0,16,Intel,Others/No OS/Linux,9.317895278196945
Asus,Ultrabook,8,0.1823215567939546,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,Windows,10.567234758240792
Asus,Notebook,4,0.6931471805599453,0,0,141.21199808219862,Intel Core i3,0,256,Intel,Others/No OS/Linux,10.003839546462832
Dell,Notebook,4,0.5653138090500605,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows,10.602278775481158
Acer,Notebook,4,0.7419373447293773,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Others/No OS/Linux,9.941707765355826
Asus,Notebook,4,0.7884573603642703,0,0,141.21199808219862,AMD Processor,1000,128,AMD,Windows,10.329931067029484
Dell,Notebook,8,0.7030975114131134,0,0,141.21199808219862,Intel Core i7,2000,256,AMD,Windows,11.016447617817454
Acer,Ultrabook,8,0.47000362924573563,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows,10.621951541079863
Acer,Notebook,12,0.8754687373538999,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows,10.892276046585742
Asus,2 in 1 Convertible,8,0.09531017980432493,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows,11.189329334350775
HP,Workstation,8,0.6931471805599453,0,1,141.21199808219862,Intel Core i7,0,8,Nvidia,Windows,11.69380197819145
Dell,2 in 1 Convertible,8,0.2151113796169455,1,0,276.053530085501,Intel Core i5,0,256,Intel,Windows,11.478299236986985
Acer,2 in 1 Convertible,8,0.47000362924573563,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows,10.510802297245792
Dell,Notebook,8,0.8064758658669485,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Windows,10.312386757378574
Lenovo,Notebook,4,0.5306282510621704,0,0,111.93520355955211,Intel Core i5,0,0,Intel,Windows,10.885314307876945
Lenovo,Ultrabook,8,0.5306282510621704,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows,11.281414342976868
HP,Notebook,4,0.62057648772511,0,0,100.45466986113651,Other Intel Processor,0,128,Intel,Others/No OS/Linux,9.67600459962282
Dell,Notebook,8,0.6418538861723947,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows,10.891800214862581
Asus,Notebook,4,0.6931471805599453,0,0,141.21199808219862,Other Intel Processor,1000,0,Intel,Windows,9.816202683605532
Lenovo,Ultrabook,12,0.3364722366212129,0,1,209.8006828649808,Intel Core i7,0,256,Intel,Windows,11.502816945605918
Asus,Gaming,8,1.0986122886681098,0,0,127.33567457123111,Intel Core i7,1000,0,Nvidia,Windows,11.054745420841801
Dell,Notebook,6,0.8329091229351039,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows,10.104611236292678
Acer,Notebook,8,1.0986122886681098,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,10.833075088777523
Lenovo,Notebook,8,0.8329091229351039,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows,10.683645110085203
Lenovo,Gaming,16,1.1969481893889715,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,11.149519345988928
Acer,Notebook,12,0.7884573603642703,0,1,100.45466986113651,Intel Core i5,1000,0,Nvidia,Windows,10.518018577413223
Lenovo,Notebook,4,0.36464311358790924,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows,9.652314828500415
HP,Notebook,8,0.6097655716208943,0,0,141.21199808219862,Intel Core i5,500,256,Intel,Windows,11.626842862666367
Toshiba,Notebook,4,0.7419373447293773,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows,10.375818471540954
Asus,Gaming,16,1.0647107369924282,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,11.307930232161196
Lenovo,2 in 1 Convertible,4,0.5877866649021191,1,1,157.3505121487356,Intel Core i7,0,128,Intel,Windows,10.433899309576924
Dell,Notebook,4,0.6418538861723947,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows,10.690944412566814
Apple,Ultrabook,8,0.3148107398400336,0,1,226.98300468106115,Intel Core i5,0,256,Intel,Mac,11.233268703392177
HP,Notebook,6,0.9969486348916096,0,1,127.33567457123111,Intel Core i5,2000,0,AMD,Windows,10.525211768465944
Toshiba,Notebook,8,0.6931471805599453,0,1,141.21199808219862,Intel Core i5,500,0,Intel,Windows,10.945351696133724
Dell,Notebook,8,0.7030975114131134,0,0,141.21199808219862,Intel Core i7,2000,128,AMD,Windows,10.853784502608233
Toshiba,Ultrabook,16,0.1823215567939546,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows,11.44121633636619
Lenovo,Notebook,2,0.13976194237515863,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows,9.694067896286716
Lenovo,Gaming,8,0.8754687373538999,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Others/No OS/Linux,10.872255357854845
Asus,Notebook,8,0.5306282510621704,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,10.994857679947177
Dell,Notebook,8,1.0296194171811581,0,0,127.33567457123111,Intel Core i7,1000,128,AMD,Windows,11.016097416448089
Lenovo,Notebook,16,0.09531017980432493,0,1,209.8006828649808,Intel Core i7,0,256,Intel,Windows,11.846490622987277
Lenovo,2 in 1 Convertible,16,0.26236426446749106,1,1,276.053530085501,Intel Core i7,0,512,Intel,Windows,11.288114524334732
Lenovo,Notebook,4,0.7884573603642703,0,0,141.21199808219862,Intel Core i3,0,128,Intel,Windows,10.188167121983652
Lenovo,2 in 1 Convertible,16,1.0296194171811581,1,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows,11.775314344519382
Acer,Gaming,8,0.9162907318741551,0,1,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,10.716080385838357
Lenovo,2 in 1 Convertible,4,-0.37106368139083207,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Others/No OS/Linux,10.283659467741664
HP,Ultrabook,8,0.23111172096338664,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows,11.71489846116146
Acer,Notebook,4,0.8754687373538999,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows,9.92620357881986
Lenovo,Gaming,8,0.9162907318741551,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,10.9867750135825
Toshiba,Notebook,8,0.1823215567939546,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows,11.311846686253432
Lenovo,Notebook,4,0.7654678421395714,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Others/No OS/Linux,10.111883206255781
Asus,Notebook,8,0.6931471805599453,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows,9.964522443121997
Asus,Gaming,8,0.7884573603642703,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,10.830969824842061
HP,Notebook,8,0.712949807856125,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows,10.862092668762644
MSI,Gaming,8,0.7884573603642703,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,11.058781074545012
Asus,2 in 1 Convertible,8,1.410986973710262,1,0,165.6321180513006,Intel Core i7,0,1024,Intel,Windows,11.288114524334732
HP,Notebook,8,0.9162907318741551,0,0,127.33567457123111,Intel Core i5,1000,0,Nvidia,Windows,10.773501439207065
Lenovo,2 in 1 Convertible,8,0.3220834991691132,1,1,158.48253022174808,Intel Core i7,0,256,Intel,Windows,10.959350991490268
HP,Notebook,8,0.6418538861723947,0,0,141.21199808219862,Intel Core i7,1000,0,AMD,Windows,11.121545493946522
Asus,Notebook,4,0.4054651081081644,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows,9.631552837051986
Dell,Workstation,8,0.8020015854720274,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,11.458805442305984
Lenovo,Notebook,8,0.7419373447293773,0,1,141.21199808219862,Intel Core i7,0,256,AMD,Windows,11.08997268702302
Lenovo,Notebook,8,1.0296194171811581,0,0,127.33567457123111,Intel Core i7,2000,0,Nvidia,Others/No OS/Linux,10.71962021254348
Toshiba,Notebook,8,0.7884573603642703,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows,10.99575173454406
Lenovo,Notebook,8,0.7178397931503168,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows,10.755482933704386
Lenovo,Notebook,8,0.6259384308664954,0,1,157.3505121487356,Intel Core i5,0,256,Nvidia,Windows,10.729080621774308
Asus,Notebook,4,0.6931471805599453,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux,9.964497380151283
Acer,Notebook,8,0.7419373447293773,0,0,111.93520355955211,Intel Core i3,1000,0,Intel,Windows,9.93914036985058
Lenovo,2 in 1 Convertible,8,0.3074846997479607,1,1,209.8006828649808,Intel Core i5,0,256,Intel,Windows,11.37618160360327
Acer,Notebook,4,0.8020015854720274,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows,10.398807989765654
Lenovo,Notebook,8,0.5877866649021191,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,11.058109595587434
Vero,Notebook,2,0.371563556432483,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows,9.326470842899342
Razer,Ultrabook,16,0.25464221837358075,1,1,352.4651472131677,Intel Core i7,0,512,Intel,Windows,11.470547260182666
Acer,Notebook,4,1.0986122886681098,0,1,127.33567457123111,Intel Core i3,0,256,Nvidia,Windows,10.529494430257945
Asus,Notebook,4,0.7884573603642703,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows,9.88635767027266
HP,Notebook,4,0.6678293725756554,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows,10.941585213338247
Dell,Notebook,8,0.7227059828014898,1,0,282.42399616439724,Intel Core i5,0,256,Nvidia,Windows,11.442360501250736
Lenovo,Notebook,8,0.9820784724121582,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,11.62048037119099
Acer,Notebook,4,0.7419373447293773,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows,9.871367833143674
HP,Notebook,8,0.6097655716208943,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows,11.089508999068563
HP,Notebook,8,0.712949807856125,0,0,100.45466986113651,Intel Core i5,1000,0,Nvidia,Windows,10.716671227805323
Toshiba,Notebook,8,0.3852624007906449,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows,11.282092425171639
Lenovo,Notebook,8,0.7884573603642703,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux,9.771618776997505
HP,2 in 1 Convertible,8,0.3364722366212129,1,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux,10.180118788800824
HP,Notebook,8,0.494696241836107,0,0,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows,11.053421883178572
Lenovo,Notebook,4,0.371563556432483,0,0,117.82653006268643,Other Intel Processor,0,0,Intel,Others/No OS/Linux,10.106570100778011
Dell,Notebook,4,0.7884573603642703,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux,9.756304542024463
Mediacom,Notebook,4,0.1823215567939546,0,1,165.6321180513006,Other Intel Processor,0,32,Intel,Windows,9.88635767027266
Dell,Notebook,8,0.7793248768009977,0,0,100.45466986113651,Intel Core i5,0,128,Intel,Windows,10.546429982871398
Dell,Notebook,12,0.8109302162163288,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,Windows,10.450993742936223
Lenovo,2 in 1 Convertible,8,0.5877866649021191,1,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows,11.395540949893968
HP,Gaming,8,0.7884573603642703,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,10.977716980635755
MSI,Gaming,16,0.47000362924573563,0,1,157.3505121487356,Intel Core i7,1000,256,Nvidia,Windows,11.520422094890591
Dell,Notebook,8,0.7793248768009977,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows,10.647353436437802
Dell,Ultrabook,16,0.1823215567939546,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows,11.508719833687696
HP,Workstation,8,0.9555114450274363,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,11.436206670969893
Dell,Notebook,8,0.7884573603642703,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows,10.656930001858216
HP,Ultrabook,8,0.14842000511827322,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows,11.56084210487126
Dell,Notebook,4,0.8329091229351039,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows,10.012572388296086
Lenovo,Ultrabook,6,0.43178241642553783,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,10.698190821087582
MSI,Gaming,8,0.9932517730102834,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows,11.27992228688911
Acer,Notebook,8,0.8020015854720274,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows,10.126163794678414
MSI,Gaming,8,0.7884573603642703,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,11.064804181259648
Dell,Notebook,4,0.8586616190375187,0,0,106.11306214269258,Intel Core i3,1000,0,AMD,Windows,10.46628456073464
MSI,Gaming,16,1.5040773967762742,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows,11.737306010891047
Dell,Gaming,8,0.9631743177730056,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,11.064804181259648
Dell,Notebook,4,0.8285518175661483,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows,10.169966417336806
HP,Notebook,8,0.6471032420585384,0,0,100.45466986113651,AMD Processor,0,128,AMD,Windows,10.075655737865565
Dell,Ultrabook,8,0.3074846997479607,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows,11.45711672814165
Lenovo,Gaming,8,0.8754687373538999,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Others/No OS/Linux,10.671359943290625
Dell,Notebook,4,0.7371640659767196,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux,10.236346354272076
Asus,Ultrabook,8,0.26236426446749106,0,1,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows,11.05978744833005
Lenovo,Notebook,8,0.7747271675523681,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows,10.776732819811487
Acer,Notebook,4,0.8754687373538999,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux,9.641987714344566
Dell,Gaming,16,1.472472057360943,0,1,254.67134914246222,Intel Core i7,1000,512,Nvidia,Windows,12.031987793755118
Dell,2 in 1 Convertible,12,1.0188473201992472,1,0,127.33567457123111,Intel Core i5,1000,0,Nvidia,Windows,10.882315804880687
Dell,Notebook,8,0.7701082216960737,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,11.005825930702713
Lenovo,Notebook,4,0.7884573603642703,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows,10.013431946154272
Dell,Notebook,4,0.7884573603642703,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Windows,10.277575423651992
MSI,Gaming,16,1.0296194171811581,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,11.69380197819145
Dell,Ultrabook,8,0.20701416938432612,1,0,276.053530085501,Intel Core i5,0,256,Intel,Windows,11.508719833687696
Lenovo,Notebook,4,0.7884573603642703,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Others/No OS/Linux,10.188167121983652
Lenovo,Gaming,32,1.5260563034950492,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows,12.05888963501851
Acer,Ultrabook,8,0.47000362924573563,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows,10.760018088869778
Dell,Notebook,12,0.8329091229351039,0,0,100.45466986113651,Intel Core i7,1000,0,Intel,Windows,10.545140618545503
Lenovo,Ultrabook,16,0.12221763272424911,0,1,209.8006828649808,Intel Core i7,0,1000,Intel,Windows,11.848397201257859
Dell,Ultrabook,8,0.6312717768418578,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows,10.975129468486722
Dell,Notebook,4,0.8109302162163288,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Others/No OS/Linux,9.858883414720413
Lenovo,Notebook,6,0.8754687373538999,0,0,141.21199808219862,Intel Core i3,0,128,Nvidia,Windows,10.319441460358465
HP,Ultrabook,8,0.08617769624105241,1,0,352.4651472131677,Other Intel Processor,0,240,Intel,Windows,12.01471841670537
Acer,Netbook,4,0.3364722366212129,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows,9.570272405833974
HP,Notebook,6,0.7419373447293773,0,0,141.21199808219862,AMD Processor,1000,128,AMD,Windows,10.452533389121816
